state_id,side,action,gap,tangent_offset,object_mass,object_friction,object_yaw,contact,contact_steps,max_normal_force,object_disp,object_rot,pusher_disp,object_x0,object_y0,object_x1,object_y1,pusher_x0,pusher_y0,pusher_x1,pusher_y1
268,left,right,0.0737696869231818,0.1378039434468946,0.36087090713382297,0.7265087516687314,2.126453285147811,0,0,0.0,3.1610136375093134e-07,1.1264684385281498e-06,0.25658848881721497,0.021563000977039337,-0.09746170789003372,0.021563313901424408,-0.09746166318655014,-0.1752748340368271,-0.2352657914161682,0.08131366223096848,-0.2352657914161682
268,left,left,0.0737696869231818,0.1378039434468946,0.36087090713382297,0.7265087516687314,2.126453285147811,0,0,0.0,3.1610136375093134e-07,1.1264684385281498e-06,0.25658851861953735,0.021563000977039337,-0.09746170789003372,0.021563313901424408,-0.09746166318655014,-0.1752748340368271,-0.2352657914161682,-0.43186333775520325,-0.2352657914161682
268,left,forward,0.0737696869231818,0.1378039434468946,0.36087090713382297,0.7265087516687314,2.126453285147811,0,0,0.0,3.1610136375093134e-07,1.1264684385281498e-06,0.25658848881721497,0.021563000977039337,-0.09746170789003372,0.021563313901424408,-0.09746166318655014,-0.1752748340368271,-0.2352657914161682,-0.1752748340368271,0.02132270485162735
268,left,backward,0.0737696869231818,0.1378039434468946,0.36087090713382297,0.7265087516687314,2.126453285147811,0,0,0.0,3.1610136375093134e-07,1.1264684385281498e-06,0.25658848881721497,0.021563000977039337,-0.09746170789003372,0.021563313901424408,-0.09746166318655014,-0.1752748340368271,-0.2352657914161682,-0.1752748340368271,-0.4918542802333832
269,right,stay,0.01968583490583827,0.09724022617229311,0.23591660521941152,0.93708385562268,2.686093955202135,0,0,0.0,7.670842450124837e-08,4.962477948566857e-07,0.0,-0.07732417434453964,0.08439432084560394,-0.07732413709163666,0.08439425379037857,0.07849109172821045,0.1816348433494568,0.07849109172821045,0.1816348433494568
269,right,right,0.01968583490583827,0.09724022617229311,0.23591660521941152,0.93708385562268,2.686093955202135,0,0,0.0,7.670842450124837e-08,4.962477948566857e-07,0.25658848881721497,-0.07732417434453964,0.08439432084560394,-0.07732413709163666,0.08439425379037857,0.07849109172821045,0.1816348433494568,0.3350795805454254,0.1816348433494568
269,right,left,0.01968583490583827,0.09724022617229311,0.23591660521941152,0.93708385562268,2.686093955202135,1,44,4.062693941623165,0.017457859590649605,0.15627701729643073,0.25392046570777893,-0.07732417434453964,0.08439432084560394,-0.09203128516674042,0.07498805969953537,0.07849109172821045,0.1816348433494568,-0.17542657256126404,0.18282461166381836
269,right,forward,0.01968583490583827,0.09724022617229311,0.23591660521941152,0.93708385562268,2.686093955202135,0,0,0.0,7.670842450124837e-08,4.962477948566857e-07,0.25658848881721497,-0.07732417434453964,0.08439432084560394,-0.07732413709163666,0.08439425379037857,0.07849109172821045,0.1816348433494568,0.07849109172821045,0.43822333216667175
269,right,backward,0.01968583490583827,0.09724022617229311,0.23591660521941152,0.93708385562268,2.686093955202135,0,0,0.0,7.670842450124837e-08,4.962477948566857e-07,0.25658848881721497,-0.07732417434453964,0.08439432084560394,-0.07732413709163666,0.08439425379037857,0.07849109172821045,0.1816348433494568,0.07849109172821045,-0.07495365291833878
270,back,stay,0.0846168812735666,0.11379386419084389,0.25116390466633337,0.8116563801029953,-2.0915747389761075,0,0,0.0,7.005130555626238e-07,2.658373881025966e-07,0.0,0.08938317745923996,-0.05107639729976654,0.08938360959291458,-0.05107584595680237,0.20317699015140533,-0.27181506156921387,0.20317699015140533,-0.27181506156921387
