lambda,heldout,variant_label,cheap,full,oracle,oracle_route,conf,conf_route,context_cls,context_cls_route,router,feature_set,util,route,k,rule,cols
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,margin_action,0.776949152542373,0.2566585956416465,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,margin_action,0.7682324455205813,0.20823244552058112,200,"thr=0.0150,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,context,0.8065375302663439,0.4721549636803874,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,context,0.8018401937046007,0.4648910411622276,15,"thr=0.0200,cap=0.1333","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,mined_geometry_only,0.7372397094430994,0.18401937046004843,15,gain_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,mined_geometry_only,0.7312348668280871,0.0,200,"thr=0.0300,cap=0.0100","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,knn_gain,context_geometry,0.7849878934624699,0.3389830508474576,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.02,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7984019370460048,0.892590799031477,0.16464891041162227,0.7759322033898306,0.1864406779661017,0.7699273607748185,0.1234866828087167,rescue_harm,context_geometry,0.7444067796610171,0.18886198547215496,25,"thr=0.0200,cap=0.1000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,uncertainty,0.7634382566585958,0.22760290556900725,15,gain_threshold,"cheap_confidence,cheap_uncertainty"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,uncertainty,0.7697336561743341,0.19854721549636803,100,"thr=0.0200,cap=0.2000","cheap_confidence,cheap_uncertainty"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,margin,0.7444309927360776,0.2687651331719128,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,margin,0.7296610169491526,0.07990314769975787,50,"thr=0.0400,cap=0.1200","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,margin_action,0.7692493946731236,0.2566585956416465,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,margin_action,0.7619854721549638,0.20823244552058112,200,"thr=0.0150,cap=0.2000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,context,0.7796610169491526,0.3389830508474576,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,context,0.7878934624697336,0.4648910411622276,15,"thr=0.0500,cap=0.1333","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,mined_geometry_only,0.7317191283292978,0.18401937046004843,15,gain_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,mined_geometry_only,0.7308716707021792,0.007263922518159807,100,"thr=0.0400,cap=0.0100","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,knn_gain,context_geometry,0.774818401937046,0.3389830508474576,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.05,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7684019370460048,0.8876513317191284,0.16464891041162227,0.7703389830508474,0.1864406779661017,0.7662227602905569,0.1234866828087167,rescue_harm,context_geometry,0.7349878934624697,0.16707021791767554,15,"thr=0.0500,cap=0.0667","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,uncertainty,0.7421307506053268,0.0847457627118644,50,tuned_threshold,"cheap_confidence,cheap_uncertainty"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,uncertainty,0.7476997578692495,0.0774818401937046,50,"thr=0.1000,cap=0.1500","cheap_confidence,cheap_uncertainty"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,margin,0.748910411622276,0.162227602905569,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,margin,0.739951573849879,0.03389830508474576,50,"thr=0.1400,cap=0.1200","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,margin_action,0.7559322033898306,0.16464891041162227,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,margin_action,0.7295399515738499,0.04116222760290557,50,"thr=0.0400,cap=0.0400","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,context,0.7627118644067796,0.3389830508474576,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,context,0.7602905569007264,0.31476997578692495,100,"thr=0.0500,cap=0.1800","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,mined_geometry_only,0.7309927360774818,0.002421307506053269,15,tuned_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,mined_geometry_only,0.7312348668280871,0.0,15,"thr=1000000000.0000,cap=0.0000","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,knn_gain,context_geometry,0.7440677966101696,0.2106537530266344,15,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.1,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.7184019370460049,0.8794188861985474,0.16464891041162227,0.7561743341404358,0.13801452784503632,0.7547215496368039,0.10411622276029056,rescue_harm,context_geometry,0.7319612590799032,0.11380145278450363,15,"thr=0.1000,cap=0.0667","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,uncertainty,0.7360774818401937,0.024213075060532687,50,tuned_threshold,"cheap_confidence,cheap_uncertainty"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,uncertainty,0.7360774818401937,0.012106537530266344,50,"thr=0.2000,cap=0.0800","cheap_confidence,cheap_uncertainty"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,margin,0.7433414043583535,0.06053268765133172,50,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,margin,0.7263922518159807,0.012106537530266344,50,"thr=0.1800,cap=0.1200","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,margin_action,0.7443099273607747,0.10411622276029056,25,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,margin_action,0.7312348668280871,0.0,100,"thr=0.1500,cap=0.1000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,context,0.7288135593220338,0.3389830508474576,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,context,0.7278450363196126,0.162227602905569,100,"thr=0.0900,cap=0.1800","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,mined_geometry_only,0.7312348668280871,0.0,15,gain_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,mined_geometry_only,0.7312348668280871,0.0,15,"thr=1000000000.0000,cap=0.0000","horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,knn_gain,context_geometry,0.7230024213075061,0.2106537530266344,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.2,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.6184019370460048,0.8629539951573849,0.16464891041162227,0.7312348668280871,0.0,0.7443099273607747,0.10411622276029056,rescue_harm,context_geometry,0.7312348668280871,0.0,100,"thr=0.0748,cap=0.0500","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,uncertainty_x_blocked,uncertainty_x_horizon,uncertainty_x_velocity,margin_x_blocked,best_dist_x_blocked,second_dist_x_blocked,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac,action_1_x_blocked,action_1_x_horizon,action_2_x_blocked,action_2_x_horizon,action_3_x_blocked,action_3_x_horizon,action_4_x_blocked,action_4_x_horizon"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,knn_gain,uncertainty,0.7305084745762711,0.002421307506053269,50,tuned_threshold,"cheap_confidence,cheap_uncertainty"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,rescue_harm,uncertainty,0.7312348668280871,0.0,15,"thr=0.3333,cap=0.0000","cheap_confidence,cheap_uncertainty"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,knn_gain,margin,0.725181598062954,0.012106537530266344,25,gain_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,rescue_harm,margin,0.7273607748184019,0.004842615012106538,25,"thr=0.3000,cap=0.0000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,knn_gain,margin_action,0.7297820823244552,0.004842615012106538,100,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,rescue_harm,margin_action,0.7312348668280871,0.0,100,"thr=0.1500,cap=0.1000","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,knn_gain,context,0.7249394673123486,0.15012106537530268,15,tuned_threshold,"cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,rescue_harm,context,0.712590799031477,0.14285714285714285,100,"thr=0.0900,cap=0.1500","cheap_confidence,cheap_uncertainty,cheap_best_distance,cheap_second_best_distance,cheap_pred_margin,action_1,action_2,action_3,action_4,horizon_norm,velocity_norm"
0.3,block3_h72_seed14,"3-block, H=72",0.7312348668280871,0.5184019370460049,0.8464891041162228,0.16464891041162227,0.7312348668280871,0.0,0.7278450363196126,0.09200968523002422,knn_gain,mined_geometry_only,0.7312348668280871,0.0,15,tuned_threshold,"horizon_norm,velocity_norm,blocked_norm,blocked_x_horizon,blocked_x_velocity,complexity_score,npz_anchor_blocked,npz_candidate_blocked_mean,npz_candidate_blocked_std,npz_blocked_mismatch_frac,npz_state_dist_min,npz_state_dist_mean,npz_state_dist_max,npz_state_dist_std,npz_same_state_neg_frac,npz_same_action_neg_frac"
